product_desc,category,division,department,qty,true_revenue,total_cost,total_profit,record_count,profit_per_unit,profit_margin_pct,qty_benchmark_median,profit_per_unit_benchmark_median,popularity_index,margin_index,quadrant,recommended_action,profit_contribution_pct,qty_share_pct,revenue_share_pct
ADD TURKEY,FOOD,PIZZA,TAKE AWAY,2.0,126.73,19.86,106.87,2,53.44,84.33,400.5,156.68,0.0,0.34,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.0,0.0,0.0
ADD BANANA SAUCE SMALL,BEVERAGES,MEDIUM,TAKE AWAY,8.0,243.54,139.97,103.57,1,12.95,42.53,400.5,156.68,0.02,0.08,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.0,0.0,0.0
QUELLA PISTACCIO,FOOD,SMALL,Toters,3.0,320.0,220.55,99.45,1,33.15,31.08,400.5,156.68,0.01,0.21,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.0,0.0,0.0
REPLACE SUGAR FREE SOYA SMALL,BEVERAGES,LATTE SMALL,TABLE,1.0,99.09,26.1,72.99,1,72.99,73.66,400.5,156.68,0.0,0.47,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.0,0.0,0.0
REPLACE COCONUT SMALL,BEVERAGES,LATTE SMALL,TABLE,1.0,99.1,32.09,67.01,1,67.01,67.62,400.5,156.68,0.0,0.43,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.0,0.0,0.0
ADD TOFFEE NUT SMALL,BEVERAGES,MEDIUM,TAKE AWAY,3.0,93.39,35.91,57.48,1,19.16,61.55,400.5,156.68,0.01,0.12,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.0,0.0,0.0
REPLACE 2 SHOT YIRGACHEFFE,BEVERAGES,LATTE SMALL,TABLE,1.0,60.06,3.76,56.3,1,56.3,93.74,400.5,156.68,0.0,0.36,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.0,0.0,0.0
WHITE MOCHA FRAPP SMALL,BEVERAGES,LATTE SMALL,TABLE,7.0,420.42,364.73,55.69,1,7.96,13.25,400.5,156.68,0.02,0.05,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.0,0.0,0.0
VARIEGATO WAFER,FOOD,YOGHURT COMBO SMALL,TAKE AWAY,1.0,99.1,49.67,49.43,1,49.43,49.88,400.5,156.68,0.0,0.32,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.0,0.0,0.0
PISTACHIO YOGHURT COMBO X-LARGE,FOOD,MEDIUM,TAKE AWAY,0.5,300.0,261.01,38.99,1,77.98,13.0,400.5,156.68,0.0,0.5,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.0,0.0,0.0
ADD PARMESAN,FOOD,PIZZA,TAKE AWAY,1.0,66.67,28.88,37.79,1,37.79,56.68,400.5,156.68,0.0,0.24,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.0,0.0,0.0
ADD RASPBERRY SAUCE LARGE,BEVERAGES,MEDIUM,TAKE AWAY,1.0,66.67,31.53,35.14,1,35.14,52.71,400.5,156.68,0.0,0.22,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.0,0.0,0.0
REPLACE SKIMMED MILK LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,10624.0,0.0,0.0,0.0,27,0.0,,400.5,156.68,26.53,0.0,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.0,0.16,0.0
REPLACE SKIMMED MILK MEDIUM,BEVERAGES,COLD BAR SECTION,TAKE AWAY,54517.5,0.0,0.0,0.0,29,0.0,,400.5,156.68,136.12,0.0,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.0,0.83,0.0
REPLACE SKIMMED MILK SMALL,BEVERAGES,COLD BAR SECTION,TAKE AWAY,36908.0,0.0,0.0,0.0,27,0.0,,400.5,156.68,92.15,0.0,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.0,0.56,0.0
REPLACE SKIMMED MILK LARGE,BEVERAGES,MEDIUM,TAKE AWAY,1137.0,0.0,0.0,0.0,3,0.0,,400.5,156.68,2.84,0.0,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.0,0.02,0.0
REPLACE SKIMMED MILK MEDIUM,BEVERAGES,MEDIUM,TAKE AWAY,6310.0,0.0,0.0,0.0,3,0.0,,400.5,156.68,15.76,0.0,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.0,0.1,0.0
REPLACE SKIMMED MILK SMALL,BEVERAGES,MEDIUM,TAKE AWAY,5257.0,0.0,0.0,0.0,3,0.0,,400.5,156.68,13.13,0.0,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.0,0.08,0.0
REPLACE SKIMMED MILK LARGE,BEVERAGES,SMALL,TABLE,553.0,0.0,0.0,0.0,2,0.0,,400.5,156.68,1.38,0.0,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.0,0.01,0.0
REPLACE SKIMMED MILK MEDIUM,BEVERAGES,SMALL,TABLE,4276.0,0.0,0.0,0.0,2,0.0,,400.5,156.68,10.68,0.0,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.0,0.07,0.0
REPLACE SKIMMED MILK SMALL,BEVERAGES,SMALL,TABLE,4292.0,0.0,0.0,0.0,2,0.0,,400.5,156.68,10.72,0.0,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.0,0.07,0.0
REPLACE SKIMMED MILK LARGE,BEVERAGES,LATTE SMALL,TABLE,3.0,0.0,0.0,0.0,1,0.0,,400.5,156.68,0.01,0.0,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.0,0.0,0.0
REPLACE SKIMMED MILK MEDIUM,BEVERAGES,LATTE SMALL,TABLE,14.0,0.0,0.0,0.0,1,0.0,,400.5,156.68,0.03,0.0,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.0,0.0,0.0
REPLACE SKIMMED MILK SMALL,BEVERAGES,LATTE SMALL,TABLE,12.0,0.0,0.0,0.0,1,0.0,,400.5,156.68,0.03,0.0,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.0,0.0,0.0
TASTING CUP LOTUS SPREAD,FOOD,YOGHURT COMBO SMALL,TAKE AWAY,3.0,0.0,20.14,-20.14,1,-6.71,,400.5,156.68,0.01,-0.04,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
ICED RASPBERRY TEA SMALL,BEVERAGES,MEDIUM,TAKE AWAY,1.0,0.0,20.26,-20.26,1,-20.26,,400.5,156.68,0.0,-0.13,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
REPLACE LACTOSE FREE SMALL,BEVERAGES,LATTE SMALL,TABLE,5.0,0.0,46.61,-46.61,1,-9.32,,400.5,156.68,0.01,-0.06,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
TOFFEENUT FRAP SMALL,BEVERAGES,LATTE SMALL,TABLE,1.0,0.0,59.57,-59.57,1,-59.57,,400.5,156.68,0.0,-0.38,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
ADD SKIMMED MILK,BEVERAGES,MEDIUM,TAKE AWAY,22.0,0.0,73.84,-73.84,1,-3.36,,400.5,156.68,0.05,-0.02,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
SOUTHERN MINT HERBAL TEA MEDIUM,BEVERAGES,MEDIUM,TABLE,2.0,0.0,74.83,-74.83,1,-37.41,,400.5,156.68,0.0,-0.24,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
ICED SALTED CARAMEL,BEVERAGES,COLD BAR SECTION,TABLE,3.0,0.0,118.97,-118.97,1,-39.66,,400.5,156.68,0.01,-0.25,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
WHITE MOCHA CREAM FRAPP SMALL,BEVERAGES,LATTE SMALL,TABLE,3.0,0.0,128.32,-128.32,1,-42.77,,400.5,156.68,0.01,-0.27,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
ADD FULL FAT MILK,BEVERAGES,MEDIUM,TAKE AWAY,41.0,0.0,137.61,-137.61,1,-3.36,,400.5,156.68,0.1,-0.02,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
MATCHA CREAM FRAPP SMALL,BEVERAGES,LATTE SMALL,TABLE,3.0,0.0,155.6,-155.6,1,-51.87,,400.5,156.68,0.01,-0.33,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
REPLACE LACTOSE FREE MEDIUM,BEVERAGES,LATTE SMALL,TABLE,13.0,0.0,169.68,-169.68,1,-13.05,,400.5,156.68,0.03,-0.08,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
MOCHA FRAPP SMALL,BEVERAGES,LATTE SMALL,TABLE,8.0,210.21,461.6,-251.39,1,-31.42,-119.59,400.5,156.68,0.02,-0.2,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
VANILLA CREAM FRAPP SMALL,BEVERAGES,LATTE SMALL,TABLE,8.0,0.0,349.48,-349.48,1,-43.69,,400.5,156.68,0.02,-0.28,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
TASTING CUP MANGO,FOOD,SMALL,Toters,37.0,0.0,357.07,-357.07,1,-9.65,,400.5,156.68,0.09,-0.06,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
TASTING CUP BLUEBERRY,FOOD,SMALL,Toters,42.0,0.0,402.78,-402.78,1,-9.59,,400.5,156.68,0.1,-0.06,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
TASTING CUP ORIGINAL YOUGHURT,FOOD,SMALL,Toters,42.0,0.0,413.68,-413.68,1,-9.85,,400.5,156.68,0.1,-0.06,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
TASTING CUP LOTUS SPREAD,FOOD,MEDIUM,TABLE,64.0,0.0,429.7,-429.7,2,-6.71,,400.5,156.68,0.16,-0.04,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
OATS COMBO,FOOD,SMALL,Toters,206.0,0.0,473.22,-473.22,1,-2.3,,400.5,156.68,0.51,-0.01,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
TASTING CUP,FOOD,FROZEN YOGHURT,TAKE AWAY,36.0,0.0,498.52,-498.52,1,-13.85,,400.5,156.68,0.09,-0.09,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
SALTED CARAMEL LATTE SMALL,BEVERAGES,MEDIUM,TABLE,10.0,0.0,518.6,-518.6,1,-51.86,,400.5,156.68,0.02,-0.33,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
TOFFEE NUT LATTE SMALL,BEVERAGES,MEDIUM,TABLE,9.0,0.0,544.1,-544.1,1,-60.46,,400.5,156.68,0.02,-0.39,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
ICED WHITE MOCHA SMALL,BEVERAGES,LATTE SMALL,TABLE,21.0,0.0,565.57,-565.57,1,-26.93,,400.5,156.68,0.05,-0.17,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
OATS COMBO,FOOD,MEDIUM,TAKE AWAY,270.0,0.0,620.24,-620.24,2,-2.3,,400.5,156.68,0.67,-0.01,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
TASTING CUP OREO,FOOD,MEDIUM,TAKE AWAY,58.0,0.0,645.23,-645.23,3,-11.12,,400.5,156.68,0.14,-0.07,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
TASTING CUP SPECULOSE LOTUS,FOOD,SMALL,Toters,47.0,0.0,650.85,-650.85,1,-13.85,,400.5,156.68,0.12,-0.09,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
TRIPLE ESPRESSO,BEVERAGES,LARGE,TAKE AWAY,40.0,651.65,1484.12,-832.47,1,-20.81,-127.75,400.5,156.68,0.1,-0.13,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
TASTING CUP POMEGRANATE,FOOD,YOGHURT COMBO SMALL,TAKE AWAY,128.0,0.0,941.23,-941.23,1,-7.35,,400.5,156.68,0.32,-0.05,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
TASTING CUP POMEGRANATE,FOOD,MEDIUM,TAKE AWAY,139.0,0.0,1022.11,-1022.11,4,-7.35,,400.5,156.68,0.35,-0.05,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
STRAWBERRY CREAM FRAPP SMALL,BEVERAGES,LATTE SMALL,TABLE,33.0,492.5,1767.15,-1274.65,1,-38.63,-258.81,400.5,156.68,0.08,-0.25,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
TASTING CUP CHOCOLATE,FOOD,YOGHURT COMBO SMALL,TAKE AWAY,149.0,0.0,1285.9,-1285.9,1,-8.63,,400.5,156.68,0.37,-0.06,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
LABNEH SUB,FOOD,SANDWICHES,TAKE AWAY,11399.0,880029.74,881327.34,-1297.6,28,-0.11,-0.15,400.5,156.68,28.46,-0.0,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.0,0.17,0.1
SALTED CARAMEL LATTE COMBO,BEVERAGES,POP UP BEVERAGE,TAKE AWAY,26.0,0.0,1348.36,-1348.36,10,-51.86,,400.5,156.68,0.06,-0.33,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
HONEY COMBO,FOOD,MEDIUM,TAKE AWAY,151.0,0.0,1356.75,-1356.75,2,-8.99,,400.5,156.68,0.38,-0.06,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
TASTING CUP BLUEBERRY,FOOD,YOGHURT COMBO SMALL,TAKE AWAY,151.0,0.0,1448.08,-1448.08,1,-9.59,,400.5,156.68,0.38,-0.06,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
AMERICANO COMBO,BEVERAGES,POP UP BEVERAGE,TAKE AWAY,42.0,0.0,1465.3,-1465.3,11,-34.89,,400.5,156.68,0.1,-0.22,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
TASTING CUP MANGO,FOOD,YOGHURT COMBO SMALL,TAKE AWAY,163.0,0.0,1573.03,-1573.03,1,-9.65,,400.5,156.68,0.41,-0.06,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
TASTING CUP ORIGINAL YOUGHURT,FOOD,YOGHURT COMBO SMALL,TAKE AWAY,163.0,0.0,1605.47,-1605.47,1,-9.85,,400.5,156.68,0.41,-0.06,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
WHITE MOCHA SMALL,BEVERAGES,MEDIUM,TABLE,40.0,228.23,1919.88,-1691.65,1,-42.29,-741.2,400.5,156.68,0.1,-0.27,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
TASTING CUP SPECULOSE LOTUS,FOOD,YOUGHURT,TABLE,132.0,0.0,1827.91,-1827.91,1,-13.85,,400.5,156.68,0.33,-0.09,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
MOCHA COMBO,BEVERAGES,POP UP BEVERAGE,TAKE AWAY,35.0,0.0,1875.75,-1875.75,9,-53.59,,400.5,156.68,0.09,-0.34,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
TASTING CUP PISTACHIO,FOOD,MEDIUM,TABLE,56.0,0.0,1883.02,-1883.02,2,-33.63,,400.5,156.68,0.14,-0.21,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
SHAKRIYEH,FOOD,PLAT DE JOUR,TAKE AWAY,56.0,35378.38,37289.28,-1910.9,7,-34.12,-5.4,400.5,156.68,0.14,-0.22,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
CARAMEL MACHIATO COMBO,BEVERAGES,POP UP BEVERAGE,TAKE AWAY,46.0,0.0,2011.88,-2011.88,9,-43.74,,400.5,156.68,0.11,-0.28,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
WHITE MOCHA COMBO,BEVERAGES,POP UP BEVERAGE,TAKE AWAY,54.0,0.0,2591.83,-2591.83,11,-48.0,,400.5,156.68,0.13,-0.31,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
TASTING CUP SPECULOSE LOTUS,FOOD,YOGHURT COMBO SMALL,TAKE AWAY,188.0,0.0,2603.38,-2603.38,1,-13.85,,400.5,156.68,0.47,-0.09,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
LATTE COMBO,BEVERAGES,POP UP BEVERAGE,TAKE AWAY,81.0,0.0,2822.06,-2822.06,12,-34.84,,400.5,156.68,0.2,-0.22,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
NOUILLE,FOOD,PLAT DE JOUR,TAKE AWAY,72.0,45531.54,48544.8,-3013.26,7,-41.85,-6.62,400.5,156.68,0.18,-0.27,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.01
SIGNATURE HOT CHOCOLATE SMALL,BEVERAGES,MEDIUM,TABLE,48.0,228.23,3248.3,-3020.07,1,-62.92,-1323.26,400.5,156.68,0.12,-0.4,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
TASTING CUP CHOCOLATE,FOOD,MEDIUM,TAKE AWAY,408.0,0.0,3521.12,-3521.12,3,-8.63,,400.5,156.68,1.02,-0.06,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.0,0.01,0.0
TASTING CUP POMEGRANATE,FOOD,YOUGHURT,TABLE,536.0,0.0,3941.39,-3941.39,1,-7.35,,400.5,156.68,1.34,-0.05,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.0,0.01,0.0
ADD SKIMMED MILK,BEVERAGES,COLD BAR SECTION,TAKE AWAY,1290.0,0.0,4329.56,-4329.56,22,-3.36,,400.5,156.68,3.22,-0.02,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.0,0.02,0.0
REPLACE LACTOSE FREE LARGE,BEVERAGES,SMALL,TABLE,277.0,0.0,4648.41,-4648.41,2,-16.78,,400.5,156.68,0.69,-0.11,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
TASTING CUP BLUEBERRY,FOOD,MEDIUM,TAKE AWAY,492.5,0.0,4723.04,-4723.04,4,-9.59,,400.5,156.68,1.23,-0.06,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.0,0.01,0.0
ICED SPANISH LATTE SMALL,BEVERAGES,LATTE SMALL,TABLE,149.0,264.26,5248.88,-4984.62,1,-33.45,-1886.26,400.5,156.68,0.37,-0.21,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
ADD FULL FAT MILK,BEVERAGES,COLD BAR SECTION,TAKE AWAY,1507.0,0.0,5057.85,-5057.85,24,-3.36,,400.5,156.68,3.76,-0.02,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.0,0.02,0.0
SPRINKLES COMBO,FOOD,SMALL,Toters,1471.0,0.0,5529.49,-5529.49,1,-3.76,,400.5,156.68,3.67,-0.02,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.0,0.02,0.0
TASTING CUP SPECULOSE LOTUS,FOOD,MEDIUM,TAKE AWAY,400.0,0.0,5539.11,-5539.11,3,-13.85,,400.5,156.68,1.0,-0.09,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.01,0.0
SPRINKLES COMBO,FOOD,YOGHURT COMBO SMALL,TAKE AWAY,1590.0,0.0,5976.81,-5976.81,1,-3.76,,400.5,156.68,3.97,-0.02,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.0,0.02,0.0
REPLACE LACTOSE FREE LARGE,BEVERAGES,MEDIUM,TAKE AWAY,360.0,0.0,6041.25,-6041.25,2,-16.78,,400.5,156.68,0.9,-0.11,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.01,0.0
TASTING CUP ORIGINAL,FOOD,FROZEN YOGHURT,TABLE,644.0,0.0,6343.07,-6343.07,1,-9.85,,400.5,156.68,1.61,-0.06,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.0,0.01,0.0
TASTING CUP MANGO,FOOD,MEDIUM,TAKE AWAY,674.0,0.0,6504.42,-6504.42,4,-9.65,,400.5,156.68,1.68,-0.06,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.0,0.01,0.0
TASTING CUP ORIGINAL YOUGHURT,FOOD,MEDIUM,TAKE AWAY,697.0,0.0,6865.1,-6865.1,4,-9.85,,400.5,156.68,1.74,-0.06,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.0,0.01,0.0
WAFER ROLL COMBO,FOOD,SPECULOSE LOTUS,TAKE AWAY,1110.0,0.0,7887.81,-7887.81,1,-7.11,,400.5,156.68,2.77,-0.05,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.0,0.02,0.0
TASTING CUP LOTUS SPREAD,FOOD,FROZEN YOGHURT,TAKE AWAY,1437.0,0.0,9648.19,-9648.19,14,-6.71,,400.5,156.68,3.59,-0.04,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.0,0.02,0.0
SPANISH LATTE SMALL,BEVERAGES,MEDIUM,TABLE,207.0,582.58,10474.5,-9891.92,1,-47.79,-1697.95,400.5,156.68,0.52,-0.3,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
TASTING CUP PISTACHIO,FOOD,YOUGHURT,TABLE,300.0,0.0,10087.62,-10087.62,1,-33.63,,400.5,156.68,0.75,-0.21,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0,0.0,0.0
OATS COMBO,FOOD,FROZEN YOGHURT,TAKE AWAY,5229.0,0.0,12011.89,-12011.89,28,-2.3,,400.5,156.68,13.06,-0.01,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.0,0.08,0.0
REPLACE LACTOSE FREE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,1082.0,0.0,14122.35,-14122.35,1,-13.05,,400.5,156.68,2.7,-0.08,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.0,0.02,0.0
WAFER ROLL COMBO,FOOD,SMALL,Toters,2039.0,0.0,14489.41,-14489.41,1,-7.11,,400.5,156.68,5.09,-0.05,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.0,0.03,0.0
SPRINKLES COMBO,FOOD,MEDIUM,TAKE AWAY,3983.0,0.0,14972.1,-14972.1,4,-3.76,,400.5,156.68,9.95,-0.02,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.0,0.06,0.0
GRANOLLA COMBO,FOOD,MEDIUM,TAKE AWAY,2865.0,0.0,15311.79,-15311.79,2,-5.34,,400.5,156.68,7.15,-0.03,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.0,0.04,0.0
MARSHMALLOW COMBO,FOOD,SMALL,Toters,2662.0,0.0,15883.27,-15883.27,1,-5.97,,400.5,156.68,6.65,-0.04,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.0,0.04,0.0
MIXED NUTS COMBO,FOOD,MEDIUM,TAKE AWAY,1186.0,0.0,18257.28,-18257.28,2,-15.39,,400.5,156.68,2.96,-0.1,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.0,0.02,0.0
WAFER ROLL COMBO,FOOD,YOGHURT COMBO SMALL,TAKE AWAY,2586.0,0.0,18376.46,-18376.46,1,-7.11,,400.5,156.68,6.46,-0.05,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.0,0.04,0.0
MIXED NUTS COMBO,FOOD,SMALL,Toters,1217.0,0.0,18734.5,-18734.5,1,-15.39,,400.5,156.68,3.04,-0.1,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.0,0.02,0.0
OREO COMBO,FOOD,SMALL,Toters,2477.0,0.0,20340.13,-20340.13,1,-8.21,,400.5,156.68,6.18,-0.05,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.0,0.04,0.0
REPLACE LACTOSE FREE SMALL,BEVERAGES,SMALL,TABLE,2316.0,0.0,21591.87,-21591.87,2,-9.32,,400.5,156.68,5.78,-0.06,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.0,0.04,0.0
GUMMY BEARS COMBO,FOOD,MEDIUM,TAKE AWAY,3434.0,0.0,25355.8,-25355.8,2,-7.38,,400.5,156.68,8.57,-0.05,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.0,0.05,0.0
OREO COMBO,FOOD,MEDIUM,TAKE AWAY,3282.0,0.0,26950.46,-26950.46,2,-8.21,,400.5,156.68,8.19,-0.05,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.0,0.05,0.0
MARSHMALLOW COMBO,FOOD,MEDIUM,TAKE AWAY,4539.0,0.0,27082.7,-27082.7,2,-5.97,,400.5,156.68,11.33,-0.04,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.0,0.07,0.0
WAFER ROLL COMBO,FOOD,YOUGHURT,TABLE,3832.0,0.0,27230.71,-27230.71,1,-7.11,,400.5,156.68,9.57,-0.05,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.0,0.06,0.0
PINEAPPLE COMBO,FOOD,SMALL,Toters,1726.0,0.0,31626.8,-31626.8,1,-18.32,,400.5,156.68,4.31,-0.12,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.01,0.03,0.0
CHOCOLATE CHIPS COMBO,FOOD,MEDIUM,TAKE AWAY,3643.0,0.0,32496.17,-32496.17,2,-8.92,,400.5,156.68,9.1,-0.06,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.01,0.06,0.0
REPLACE LACTOSE FREE MEDIUM,BEVERAGES,SMALL,TABLE,2521.0,0.0,32904.3,-32904.3,2,-13.05,,400.5,156.68,6.29,-0.08,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.01,0.04,0.0
LOTUS BISCUIT COMBO,FOOD,MEDIUM,TAKE AWAY,3191.0,0.0,34801.14,-34801.14,2,-10.91,,400.5,156.68,7.97,-0.07,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.01,0.05,0.0
TASTING CUP OREO,FOOD,FROZEN YOGHURT,TAKE AWAY,3138.0,0.0,34909.43,-34909.43,13,-11.12,,400.5,156.68,7.84,-0.07,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.01,0.05,0.0
