branch,product_desc,category,division,department,qty,true_revenue,total_cost,total_profit,record_count,profit_per_unit,profit_margin_pct,branch_qty_benchmark_median,branch_ppu_benchmark_median,branch_popularity_index,branch_margin_index,branch_quadrant,branch_recommended_action,branch_profit_contribution_pct
Stories sin el fil,ADD PULLED BEEF,FOOD,SUBS,TAKE AWAY,30.0,4504.51,2992.51,1512.0,1,50.4,33.57,66.5,151.38,0.45,0.33,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.02
Stories sin el fil,ICED TOFFEE NUT LATTE SMALL,BEVERAGES,COLD BAR SECTION,TAKE AWAY,10.0,1921.93,452.77,1469.16,1,146.92,76.44,66.5,151.38,0.15,0.97,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.02
Stories sin el fil,REPLACE SUGAR FREE SOYA MEDIUM,BEVERAGES,COLD BAR SECTION,TAKE AWAY,16.0,1921.92,501.2,1420.72,1,88.8,73.92,66.5,151.38,0.24,0.59,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.02
Stories sin el fil,HOT DOUBLE SHOT LARGE,BEVERAGES,HOT BAR SECTION,TAKE AWAY,6.0,1945.94,564.96,1380.98,1,230.16,70.97,66.5,151.38,0.09,1.52,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.02
Stories sin el fil,ORIGINAL YOGHURT MEDIUM,FOOD,FROZEN YOGHURT,TAKE AWAY,6.0,1981.99,605.35,1376.64,1,229.44,69.46,66.5,151.38,0.09,1.52,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.02
Stories sin el fil,LOTUS BISCUITS,FOOD,FROZEN YOGHURT,TAKE AWAY,28.0,1681.68,305.37,1376.31,1,49.15,81.84,66.5,151.38,0.42,0.32,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.02
Stories sin el fil,SALTED CARAMEL FRAPPE LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,7.0,2102.1,753.99,1348.11,1,192.59,64.13,66.5,151.38,0.11,1.27,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.02
Stories sin el fil,ICED SALTED CARAMEL LATTE SMALL,BEVERAGES,COLD BAR SECTION,TAKE AWAY,8.0,1597.59,317.24,1280.35,1,160.04,80.14,66.5,151.38,0.12,1.06,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.02
Stories sin el fil,ADD HAZELNUT MEDIUM,BEVERAGES,COLD BAR SECTION,TAKE AWAY,61.0,1831.83,600.54,1231.29,1,20.19,67.22,66.5,151.38,0.92,0.13,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.02
Stories sin el fil,SIGNATURE ICED CHOCOLATE SMALL,BEVERAGES,COLD BAR SECTION,TAKE AWAY,9.0,1825.82,597.35,1228.47,1,136.5,67.28,66.5,151.38,0.14,0.9,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.02
Stories sin el fil,ADD CARAMEL DRIZZLE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,46.0,1381.38,154.39,1226.99,1,26.67,88.82,66.5,151.38,0.69,0.18,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.02
Stories sin el fil,ADD CARAMEL LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,57.0,1711.72,489.91,1221.81,1,21.44,71.38,66.5,151.38,0.86,0.14,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.02
Stories sin el fil,GRANOLLA,FOOD,FROZEN YOGHURT,TAKE AWAY,20.0,1201.2,106.89,1094.31,1,54.72,91.1,66.5,151.38,0.3,0.36,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.02
Stories sin el fil,STRAWBERRY SHAKE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,6.0,1981.98,907.17,1074.81,1,179.13,54.23,66.5,151.38,0.09,1.18,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.01
Stories sin el fil,SALTED CARAMEL CREAM FRAPPE SMALL,BEVERAGES,COLD BAR SECTION,TAKE AWAY,6.0,1441.44,375.75,1065.69,1,177.62,73.93,66.5,151.38,0.09,1.17,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.01
Stories sin el fil,MANGO YOGHURT MEDIUM,FOOD,FROZEN YOGHURT,TAKE AWAY,4.0,1321.32,341.9,979.42,1,244.85,74.12,66.5,151.38,0.06,1.62,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.01
Stories sin el fil,ADD YIRGACHEFFE SHOT,BEVERAGES,COLD BAR SECTION,TAKE AWAY,22.0,1171.17,210.03,961.14,1,43.69,82.07,66.5,151.38,0.33,0.29,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.01
Stories sin el fil,TOFFEENUT CREAM FRAP SMALL,BEVERAGES,COLD BAR SECTION,TAKE AWAY,5.0,1201.2,251.21,949.99,1,190.0,79.09,66.5,151.38,0.08,1.26,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.01
Stories sin el fil,ADD HAZELNUT SMALL,BEVERAGES,COLD BAR SECTION,TAKE AWAY,44.0,1231.23,288.79,942.44,1,21.42,76.54,66.5,151.38,0.66,0.14,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.01
Stories sin el fil,MIXED NUTS,FOOD,FROZEN YOGHURT,TAKE AWAY,21.0,1261.26,323.27,937.99,1,44.67,74.37,66.5,151.38,0.32,0.3,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.01
Stories sin el fil,HOUSE BLEND BEANS 250G,BEVERAGES,HOT BAR SECTION,TAKE AWAY,4.0,1921.92,984.5,937.42,1,234.35,48.78,66.5,151.38,0.06,1.55,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.01
Stories sin el fil,STEAMED MILK MEDIUM,BEVERAGES,HOT BAR SECTION,TAKE AWAY,7.0,1177.18,256.85,920.33,1,131.48,78.18,66.5,151.38,0.11,0.87,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.01
Stories sin el fil,SPRINKLES,FOOD,FROZEN YOGHURT,TAKE AWAY,16.0,960.96,60.14,900.82,1,56.3,93.74,66.5,151.38,0.24,0.37,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.01
Stories sin el fil,VANILLA CREAM FRAPP LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,4.0,1141.15,243.25,897.9,1,224.47,78.68,66.5,151.38,0.06,1.48,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.01
Stories sin el fil,WHITE MOCHA FRAPP LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,4.0,1141.14,267.65,873.49,1,218.37,76.55,66.5,151.38,0.06,1.44,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.01
Stories sin el fil,MATCHA LATTE LARGE,BEVERAGES,HOT BAR SECTION,TAKE AWAY,5.0,1321.32,477.56,843.76,1,168.75,63.86,66.5,151.38,0.08,1.11,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.01
Stories sin el fil,WHITE MOCHA CREAM FRAPP LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,4.0,1081.08,237.77,843.31,1,210.83,78.01,66.5,151.38,0.06,1.39,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.01
Stories sin el fil,REPLACE SUGAR FREE SOYA SMALL,BEVERAGES,COLD BAR SECTION,TAKE AWAY,13.0,1171.17,339.35,831.82,1,63.99,71.02,66.5,151.38,0.2,0.42,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.01
Stories sin el fil,CHOCOLATE YOGHURT X-LARGE,FOOD,FROZEN YOGHURT,TAKE AWAY,2.5,1126.13,305.26,820.87,1,328.35,72.89,66.5,151.38,0.04,2.17,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.01
Stories sin el fil,LEMON JUICE,BEVERAGES,GRAB&GO BEVERAGES,TAKE AWAY,8.0,1345.35,593.33,752.02,1,94.0,55.9,66.5,151.38,0.12,0.62,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.01
Stories sin el fil,ADD WHITE MOCHA LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,35.0,1051.05,300.72,750.33,1,21.44,71.39,66.5,151.38,0.53,0.14,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.01
Stories sin el fil,ADD CHOCOLATE DRIZZLE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,28.0,840.84,92.33,748.51,1,26.73,89.02,66.5,151.38,0.42,0.18,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.01
Stories sin el fil,REPLACE SUGAR FREE ALMOND SMALL,BEVERAGES,COLD BAR SECTION,TAKE AWAY,12.0,1081.08,369.93,711.15,1,59.26,65.78,66.5,151.38,0.18,0.39,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.01
Stories sin el fil,ICED TOFFEE NUT LATTE LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,3.0,900.91,233.57,667.34,1,222.45,74.07,66.5,151.38,0.05,1.47,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.01
Stories sin el fil,MAK BAR CHOCOLATE CRUNCH,FOOD,GRAB&GO FOOD,TAKE AWAY,4.0,936.94,274.83,662.11,1,165.53,70.67,66.5,151.38,0.06,1.09,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.01
Stories sin el fil,STRAWBERRY DRIZZLE TOPPING,BEVERAGES,COLD BAR SECTION,TAKE AWAY,29.0,870.87,218.57,652.3,1,22.49,74.9,66.5,151.38,0.44,0.15,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.01
Stories sin el fil,BLUEBERRY YOGHURT X-LARGE,FOOD,FROZEN YOGHURT,TAKE AWAY,2.0,900.9,274.92,625.98,1,312.99,69.48,66.5,151.38,0.03,2.07,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.01
Stories sin el fil,ADD CARAMEL SF LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,37.0,1111.11,485.69,625.42,1,16.9,56.29,66.5,151.38,0.56,0.11,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.01
Stories sin el fil,BLUEBERRY YOGHURT MEDIUM,FOOD,FROZEN YOGHURT,TAKE AWAY,2.5,825.83,212.18,613.65,1,245.46,74.31,66.5,151.38,0.04,1.62,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.01
Stories sin el fil,HAZELNUT FRAPP LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,3.0,810.81,210.94,599.87,1,199.96,73.98,66.5,151.38,0.05,1.32,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.01
Stories sin el fil,REPLACE SUGAR FREE OAT LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,6.0,900.9,302.06,598.84,1,99.81,66.47,66.5,151.38,0.09,0.66,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.01
Stories sin el fil,MEDITERRANEAN CARAMEL TEA MEDIUM,BEVERAGES,HOT BAR SECTION,TAKE AWAY,4.0,672.67,148.15,524.52,1,131.13,77.98,66.5,151.38,0.06,0.87,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.01
Stories sin el fil,STEAMED MILK SMALL,BEVERAGES,HOT BAR SECTION,TAKE AWAY,5.0,660.66,146.68,513.98,1,102.8,77.8,66.5,151.38,0.08,0.68,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.01
Stories sin el fil,BOMBAY CHAI BLACK TEA MEDIUM,BEVERAGES,HOT BAR SECTION,TAKE AWAY,4.0,672.68,164.43,508.25,1,127.06,75.56,66.5,151.38,0.06,0.84,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.01
Stories sin el fil,MANGO YOGHURT X-LARGE,FOOD,FROZEN YOGHURT,TAKE AWAY,1.5,675.67,207.64,468.03,1,312.02,69.27,66.5,151.38,0.02,2.06,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.01
Stories sin el fil,ICED CLASSIC CHOC LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,2.0,588.59,122.05,466.54,1,233.27,79.26,66.5,151.38,0.03,1.54,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.01
Stories sin el fil,BROWNIES,FOOD,FROZEN YOGHURT,TAKE AWAY,11.0,660.66,203.2,457.46,1,41.59,69.24,66.5,151.38,0.17,0.27,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.01
Stories sin el fil,TOFFEENUT FRAP LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,2.0,600.6,164.42,436.18,1,218.09,72.62,66.5,151.38,0.03,1.44,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.01
Stories sin el fil,WAFER ROLL,FOOD,FROZEN YOGHURT,TAKE AWAY,8.0,480.48,56.85,423.63,1,52.95,88.17,66.5,151.38,0.12,0.35,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.01
Stories sin el fil,SALTED CARAMEL CREAM FRAPPE LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,2.0,600.6,179.98,420.62,1,210.31,70.03,66.5,151.38,0.03,1.39,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.01
Stories sin el fil,VANILLA FRAPP LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,2.0,540.54,136.56,403.98,1,201.99,74.74,66.5,151.38,0.03,1.33,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.01
Stories sin el fil,GUMMY BEARS,FOOD,FROZEN YOGHURT,TAKE AWAY,7.0,420.42,51.69,368.73,1,52.68,87.71,66.5,151.38,0.11,0.35,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.01
Stories sin el fil,TOFFEENUT FRAP SMALL,BEVERAGES,COLD BAR SECTION,TAKE AWAY,2.0,480.48,119.15,361.33,1,180.66,75.2,66.5,151.38,0.03,1.19,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.01
Stories sin el fil,ADD CHEDDAR CHEESE,FOOD,SUBS,TAKE AWAY,6.0,360.36,21.48,338.88,1,56.48,94.04,66.5,151.38,0.09,0.37,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.0
Stories sin el fil,ICED DOUBLE SHOT TOFFEE NUT SMALL,BEVERAGES,COLD BAR SECTION,TAKE AWAY,2.0,420.42,94.47,325.95,1,162.97,77.53,66.5,151.38,0.03,1.08,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.0
Stories sin el fil,HAZELNUT FRAPP SMALL,BEVERAGES,COLD BAR SECTION,TAKE AWAY,2.0,420.42,108.74,311.68,1,155.84,74.14,66.5,151.38,0.03,1.03,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.0
Stories sin el fil,EXTRA CREAM CHEESE FROSTING MIX,FOOD,CINNAMON ROLLS,TAKE AWAY,15.0,450.45,148.02,302.43,1,20.16,67.14,66.5,151.38,0.23,0.13,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.0
Stories sin el fil,ECLAIR CARAMEL,FOOD,FRENCH PASTRY,TAKE AWAY,2.0,540.54,262.53,278.01,1,139.0,51.43,66.5,151.38,0.03,0.92,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.0
Stories sin el fil,ADD HAZELNUT LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,13.0,390.39,140.78,249.61,1,19.2,63.94,66.5,151.38,0.2,0.13,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.0
Stories sin el fil,AMERICAN COFFEE BEANS 250G,BEVERAGES,HOT BAR SECTION,TAKE AWAY,1.0,480.48,238.67,241.81,1,241.81,50.33,66.5,151.38,0.02,1.6,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.0
Stories sin el fil,ICED LEMON TEA LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,1.0,270.27,36.04,234.23,1,234.23,86.67,66.5,151.38,0.02,1.55,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.0
Stories sin el fil,TOFFEENUT CREAM FRAP LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,1.0,300.3,74.74,225.56,1,225.56,75.11,66.5,151.38,0.02,1.49,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.0
Stories sin el fil,GINGERBREAD COOKIES,FOOD,COOKIES,TAKE AWAY,1.0,300.3,99.34,200.96,1,200.96,66.92,66.5,151.38,0.02,1.33,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.0
Stories sin el fil,SIGNATURE ICED CHOCOLATE LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,1.0,294.29,105.38,188.91,1,188.91,64.19,66.5,151.38,0.02,1.25,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.0
Stories sin el fil,ADD MOCHA MEDIUM,BEVERAGES,COLD BAR SECTION,TAKE AWAY,12.0,360.36,178.06,182.3,1,15.19,50.59,66.5,151.38,0.18,0.1,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.0
Stories sin el fil,ICED DOUBLE SHOT TOFFEE NUT LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,1.0,270.27,90.58,179.69,1,179.69,66.49,66.5,151.38,0.02,1.19,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.0
Stories sin el fil,WHITE MOCHA CREAM FRAPP SMALL,BEVERAGES,COLD BAR SECTION,TAKE AWAY,1.0,210.21,42.77,167.44,1,167.44,79.65,66.5,151.38,0.02,1.11,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.0
Stories sin el fil,POMEGRANATE YOGHURT COMBO SMALL,FOOD,FROZEN YOGHURT,TAKE AWAY,0.5,177.17,34.03,143.14,1,286.28,80.79,66.5,151.38,0.01,1.89,puzzle,High unit margin but low demand: improve placement and run targeted promos.,0.0
Stories sin el fil,ADD MOCHA SMALL,BEVERAGES,COLD BAR SECTION,TAKE AWAY,6.0,150.15,59.35,90.8,1,15.13,60.47,66.5,151.38,0.09,0.1,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.0
Stories sin el fil,ADD EARL GREY LAVENDER BAG,BEVERAGES,HOT BAR SECTION,TAKE AWAY,2.0,84.09,35.26,48.83,1,24.41,58.07,66.5,151.38,0.03,0.16,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.0
Stories sin el fil,ADD ENGLISH BREAKFAST TEA BAG,BEVERAGES,HOT BAR SECTION,TAKE AWAY,2.0,84.09,35.26,48.83,1,24.41,58.07,66.5,151.38,0.03,0.16,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.0
Stories sin el fil,ADD GREEN TEA BAG,BEVERAGES,HOT BAR SECTION,TAKE AWAY,1.0,54.06,17.63,36.43,1,36.43,67.39,66.5,151.38,0.02,0.24,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.0
Stories sin el fil,ADD GOLDEN CHAMOMILE HERBAL TEA BAG,BEVERAGES,HOT BAR SECTION,TAKE AWAY,1.0,42.04,17.63,24.41,1,24.41,58.06,66.5,151.38,0.02,0.16,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.0
Stories sin el fil,ADD LEMONGRASS&ORANGE TEA BAG,BEVERAGES,HOT BAR SECTION,TAKE AWAY,1.0,42.04,17.63,24.41,1,24.41,58.06,66.5,151.38,0.02,0.16,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.0
Stories sin el fil,ADD MEDITERRANEAN CARAMEL TEA BAG,BEVERAGES,HOT BAR SECTION,TAKE AWAY,1.0,42.04,17.63,24.41,1,24.41,58.06,66.5,151.38,0.02,0.16,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.0
Stories sin el fil,ADD SOUTHERN MINT HERBAL TEA BAG,BEVERAGES,HOT BAR SECTION,TAKE AWAY,1.0,42.05,18.01,24.04,1,24.04,57.17,66.5,151.38,0.02,0.16,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.0
Stories sin el fil,ADD MOCHA LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,2.0,60.06,39.57,20.49,1,10.24,34.12,66.5,151.38,0.03,0.07,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.0
Stories sin el fil,NO WHIPPED CREAM,BEVERAGES,COLD BAR SECTION,TAKE AWAY,2.0,0.0,-17.72,17.72,1,8.86,,66.5,151.38,0.03,0.06,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.0
Stories sin el fil,ADD MATCHA MEDIUM,BEVERAGES,COLD BAR SECTION,TAKE AWAY,1.0,54.05,37.23,16.82,1,16.82,31.12,66.5,151.38,0.02,0.11,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.0
Stories sin el fil,ADD TOFFEE NUT MEDIUM,BEVERAGES,COLD BAR SECTION,TAKE AWAY,1.0,30.03,15.96,14.07,1,14.07,46.85,66.5,151.38,0.02,0.09,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.0
Stories sin el fil,ADD MATCHA LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,1.0,60.06,46.54,13.52,1,13.52,22.51,66.5,151.38,0.02,0.09,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",0.0
Stories sin el fil,REPLACE SKIMMED MILK LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,130.0,0.0,0.0,0.0,1,0.0,,66.5,151.38,1.95,0.0,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.0
Stories sin el fil,REPLACE SKIMMED MILK MEDIUM,BEVERAGES,COLD BAR SECTION,TAKE AWAY,1186.0,0.0,0.0,0.0,1,0.0,,66.5,151.38,17.83,0.0,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.0
Stories sin el fil,REPLACE SKIMMED MILK SMALL,BEVERAGES,COLD BAR SECTION,TAKE AWAY,651.0,0.0,0.0,0.0,1,0.0,,66.5,151.38,9.79,0.0,plowhorse,High demand but low unit margin: optimize cost/price and portions.,0.0
Stories sin el fil,TASTING CUP OREO,FOOD,FROZEN YOGHURT,TAKE AWAY,1.0,0.0,11.12,-11.12,1,-11.12,,66.5,151.38,0.02,-0.07,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0
Stories sin el fil,ADD TOFFEE NUT SMALL,BEVERAGES,COLD BAR SECTION,TAKE AWAY,3.0,0.0,35.91,-35.91,1,-11.97,,66.5,151.38,0.05,-0.08,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0
Stories sin el fil,OATS COMBO,FOOD,FROZEN YOGHURT,TAKE AWAY,28.0,0.0,64.32,-64.32,1,-2.3,,66.5,151.38,0.42,-0.02,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0
Stories sin el fil,ADD SKIMMED MILK,BEVERAGES,COLD BAR SECTION,TAKE AWAY,70.0,0.0,234.94,-234.94,1,-3.36,,66.5,151.38,1.05,-0.02,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.0
Stories sin el fil,ADD FULL FAT MILK,BEVERAGES,COLD BAR SECTION,TAKE AWAY,82.0,0.0,275.21,-275.21,1,-3.36,,66.5,151.38,1.23,-0.02,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.0
Stories sin el fil,SHAKRIYEH,FOOD,PLAT DE JOUR,TAKE AWAY,14.0,8828.83,9322.32,-493.49,1,-35.25,-5.59,66.5,151.38,0.21,-0.23,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.01
Stories sin el fil,SPRINKLES COMBO,FOOD,FROZEN YOGHURT,TAKE AWAY,222.0,0.0,834.5,-834.5,1,-3.76,,66.5,151.38,3.34,-0.02,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.01
Stories sin el fil,REPLACE LACTOSE FREE LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,53.0,0.0,889.41,-889.41,1,-16.78,,66.5,151.38,0.8,-0.11,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.01
Stories sin el fil,TASTING CUP BLUEBERRY,FOOD,FROZEN YOGHURT,TAKE AWAY,104.0,0.0,997.35,-997.35,1,-9.59,,66.5,151.38,1.56,-0.06,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.01
Stories sin el fil,TASTING CUP CHOCOLATE,FOOD,FROZEN YOGHURT,TAKE AWAY,130.0,0.0,1121.92,-1121.92,1,-8.63,,66.5,151.38,1.95,-0.06,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.02
